データ日付,終値,始値,高値,安値
"2025/05/08","66529.89","60092.42"
"2025/05/09","67565.26","61027.61"
"2025/05/12","67819.16","61256.94"
"2025/05/13","68790.21","62134.03"
"2025/05/14","68690.89","62044.32"
"2025/05/15","68019.59","61437.97"
"2025/05/16","68016.37","61435.06"
"2025/05/19","67556.80","61019.96"
"2025/05/20","67612.40","61070.18"
"2025/05/21","67197.21","60695.15"
"2025/05/22","66633.12","60185.64"
"2025/05/23","66947.68","60469.76"
"2025/05/26","67616.18","61073.57"
"2025/05/27","67963.13","61386.95"
"2025/05/28","67960.05","61384.17"
"2025/05/29","69240.22","62540.47"
"2025/05/30","68397.62","61779.34"
"2025/06/02","67506.86","60974.77"
"2025/06/03","67463.87","60935.94"
"2025/06/04","68005.50","61425.16"
"2025/06/05","67657.86","61111.16"
"2025/06/06","67994.97","61415.65"
"2025/06/09","68620.05","61980.25"
"2025/06/10","68841.54","62180.31"
"2025/06/11","69219.30","62521.52"
"2025/06/12","68772.33","62117.80"
"2025/06/13","68161.88","61566.42"
"2025/06/16","69021.38","62342.76"
"2025/06/17","69427.48","62709.56"
"2025/06/18","70058.90","63279.20"
"2025/06/19","69345.07","62634.25"
"2025/06/20","69193.10","62496.72"
"2025/06/23","69109.48","62420.28"
"2025/06/24","69897.46","63131.71"
"2025/06/25","70175.42","63381.86"
"2025/06/26","71335.51","64429.23"
"2025/06/27","72449.10","65417.90"
"2025/06/30","73063.18","65971.16"
"2025/07/01","72158.97","65154.72"
"2025/07/02","71755.01","64789.97"
"2025/07/03","71797.27","64828.13"
"2025/07/04","71842.35","64868.83"
"2025/07/07","71439.57","64505.14"
"2025/07/08","71622.07","64669.92"
"2025/07/09","71861.12","64885.77"
"2025/07/10","71545.46","64600.75"
"2025/07/11","71407.08","64475.81"
本資料は日経の著作物であり、本資料の全部又は一部を、いかなる形式によっても日経に無断で複写、複製、転載または流布することができません。,,,,
